Año,Fecha (dd/mm/aaaa),TRM,Día del mes,Mes,Id Mes
2015,2015-06-27,"2585,11",27,Junio,6
2015,2015-06-26,"2556,21",26,Junio,6
2015,2015-06-25,"2566,66",25,Junio,6
2015,2015-06-24,"2550,74",24,Junio,6
2015,2015-06-23,"2537,68",23,Junio,6
2015,2015-06-22,"2548,2",22,Junio,6
2015,2015-06-21,"2548,2",21,Junio,6
2015,2015-06-20,"2548,2",20,Junio,6
2015,2015-06-19,"2528,85",19,Junio,6
2015,2015-06-18,"2550,43",18,Junio,6
2015,2015-06-17,"2531,72",17,Junio,6
2015,2015-06-16,"2535,91",16,Junio,6
2015,2015-06-15,"2535,91",15,Junio,6
2015,2015-06-14,"2535,91",14,Junio,6
2015,2015-06-13,"2535,91",13,Junio,6
2015,2015-06-12,"2538,55",12,Junio,6
2015,2015-06-11,2523,11,Junio,6
2015,2015-06-10,"2569,17",10,Junio,6
2015,2015-06-09,"2623,66",9,Junio,6
2015,2015-06-08,"2623,66",8,Junio,6
2015,2015-06-07,"2623,66",7,Junio,6
2015,2015-06-06,"2623,66",6,Junio,6
2015,2015-06-05,"2588,56",5,Junio,6
2015,2015-06-04,"2571,92",4,Junio,6
2015,2015-06-03,"2554,44",3,Junio,6
2015,2015-06-02,"2549,29",2,Junio,6
2015,2015-06-01,"2533,79",1,Junio,6
2015,2015-05-31,"2533,79",31,Mayo,5
2015,2015-05-30,"2533,79",30,Mayo,5
2015,2015-05-29,"2549,97",29,Mayo,5
2015,2015-05-28,"2548,13",28,Mayo,5
2015,2015-05-27,"2542,53",27,Mayo,5
2015,2015-05-26,"2500,22",26,Mayo,5
2015,2015-05-25,"2500,22",25,Mayo,5
2015,2015-05-24,"2500,22",24,Mayo,5
2015,2015-05-23,"2500,22",23,Mayo,5
2015,2015-05-22,"2489,39",22,Mayo,5
2015,2015-05-21,"2503,37",21,Mayo,5
2015,2015-05-20,"2475,45",20,Mayo,5
2015,2015-05-19,"2417,01",19,Mayo,5
2015,2015-05-18,"2417,01",18,Mayo,5
2015,2015-05-17,"2417,01",17,Mayo,5
2015,2015-05-16,"2417,01",16,Mayo,5
2015,2015-05-15,"2389,49",15,Mayo,5
2015,2015-05-14,"2377,87",14,Mayo,5
2015,2015-05-13,"2386,77",13,Mayo,5
2015,2015-05-12,"2381,53",12,Mayo,5
2015,2015-05-11,"2360,58",11,Mayo,5
2015,2015-05-10,"2360,58",10,Mayo,5
2015,2015-05-09,"2360,58",9,Mayo,5
2015,2015-05-08,"2369,23",8,Mayo,5
2015,2015-05-07,"2362,41",7,Mayo,5
2015,2015-05-06,"2386,72",6,Mayo,5
2015,2015-05-05,"2408,17",5,Mayo,5
2015,2015-05-04,"2393,58",4,Mayo,5
2015,2015-05-03,"2393,58",3,Mayo,5
2015,2015-05-02,"2393,58",2,Mayo,5
2015,2015-05-01,"2393,58",1,Mayo,5
2015,2015-04-30,"2388,06",30,Abril,4
2015,2015-04-29,"2393,42",29,Abril,4
2015,2015-04-28,"2419,81",28,Abril,4
2015,2015-04-27,"2461,17",27,Abril,4
2015,2015-04-26,"2461,17",26,Abril,4
2015,2015-04-25,"2461,17",25,Abril,4
2015,2015-04-24,"2471,21",24,Abril,4
2015,2015-04-23,"2488,5",23,Abril,4
2015,2015-04-22,"2469,03",22,Abril,4
2015,2015-04-21,"2487,07",21,Abril,4
2015,2015-04-20,"2495,01",20,Abril,4
2015,2015-04-19,"2495,01",19,Abril,4
2015,2015-04-18,"2495,01",18,Abril,4
2015,2015-04-17,"2493,93",17,Abril,4
2015,2015-04-16,"2534,63",16,Abril,4
2015,2015-04-15,"2550,83",15,Abril,4
2015,2015-04-14,"2537,33",14,Abril,4
2015,2015-04-13,"2516,08",13,Abril,4
2015,2015-04-12,"2516,08",12,Abril,4
2015,2015-04-11,"2516,08",11,Abril,4
2015,2015-04-10,"2494,77",10,Abril,4
2015,2015-04-09,"2490,9",9,Abril,4
2015,2015-04-08,"2518,05",8,Abril,4
2015,2015-04-07,"2522,71",7,Abril,4
2015,2015-04-06,"2576,41",6,Abril,4
2015,2015-04-05,"2576,41",5,Abril,4
2015,2015-04-04,"2576,41",4,Abril,4
2015,2015-04-03,"2576,41",3,Abril,4
2015,2015-04-02,"2576,41",2,Abril,4
2015,2015-04-01,"2598,36",1,Abril,4
2015,2015-03-31,"2576,05",31,Marzo,3
2015,2015-03-30,"2556,85",30,Marzo,3
2015,2015-03-29,"2556,85",29,Marzo,3
2015,2015-03-28,"2556,85",28,Marzo,3
2015,2015-03-27,"2551,3",27,Marzo,3
2015,2015-03-26,"2535,55",26,Marzo,3
2015,2015-03-25,"2526,79",25,Marzo,3
2015,2015-03-24,"2587,71",24,Marzo,3
2015,2015-03-23,"2587,71",23,Marzo,3
2015,2015-03-22,"2587,71",22,Marzo,3
2015,2015-03-21,"2587,71",21,Marzo,3
2015,2015-03-20,"2613,38",20,Marzo,3
2015,2015-03-19,"2651,49",19,Marzo,3
2015,2015-03-18,"2677,97",18,Marzo,3
2015,2015-03-17,"2675,08",17,Marzo,3
2015,2015-03-16,"2661,52",16,Marzo,3
2015,2015-03-15,"2661,52",15,Marzo,3
2015,2015-03-14,"2661,52",14,Marzo,3
2015,2015-03-13,"2610,08",13,Marzo,3
2015,2015-03-12,"2633,65",12,Marzo,3
2015,2015-03-11,"2618,79",11,Marzo,3
2015,2015-03-10,"2592,86",10,Marzo,3
2015,2015-03-09,"2565,61",9,Marzo,3
2015,2015-03-08,"2565,61",8,Marzo,3
2015,2015-03-07,"2565,61",7,Marzo,3
2015,2015-03-06,"2543,47",6,Marzo,3
2015,2015-03-05,"2565,9",5,Marzo,3
2015,2015-03-04,"2555,08",4,Marzo,3
2015,2015-03-03,"2522,03",3,Marzo,3
2015,2015-03-02,"2496,99",2,Marzo,3
2015,2015-03-01,"2496,99",1,Marzo,3
2015,2015-02-28,"2496,99",28,Febrero,2
2015,2015-02-27,"2484,58",27,Febrero,2
2015,2015-02-26,"2489,41",26,Febrero,2
2015,2015-02-25,"2500,59",25,Febrero,2
2015,2015-02-24,"2489,81",24,Febrero,2
2015,2015-02-23,"2455,54",23,Febrero,2
2015,2015-02-22,"2455,54",22,Febrero,2
2015,2015-02-21,"2455,54",21,Febrero,2
2015,2015-02-20,"2445,16",20,Febrero,2
2015,2015-02-19,"2429,71",19,Febrero,2
2015,2015-02-18,"2416,37",18,Febrero,2
2015,2015-02-17,"2376,23",17,Febrero,2
2015,2015-02-16,"2376,23",16,Febrero,2
2015,2015-02-15,"2376,23",15,Febrero,2
2015,2015-02-14,"2376,23",14,Febrero,2
2015,2015-02-13,"2401,03",13,Febrero,2
2015,2015-02-12,"2416,61",12,Febrero,2
2015,2015-02-11,"2380,79",11,Febrero,2
2015,2015-02-10,"2371,31",10,Febrero,2
2015,2015-02-09,"2384,76",9,Febrero,2
2015,2015-02-08,"2384,76",8,Febrero,2
2015,2015-02-07,"2384,76",7,Febrero,2
2015,2015-02-06,"2384,53",6,Febrero,2
2015,2015-02-05,"2381,91",5,Febrero,2
2015,2015-02-04,"2374,72",4,Febrero,2
2015,2015-02-03,"2407,29",3,Febrero,2
2015,2015-02-02,"2441,1",2,Febrero,2
2015,2015-02-01,"2441,1",1,Febrero,2
2015,2015-01-31,"2441,1",31,Enero,1
2015,2015-01-30,"2397,35",30,Enero,1
2015,2015-01-29,"2362,42",29,Enero,1
2015,2015-01-28,"2381,11",28,Enero,1
2015,2015-01-27,"2386,28",27,Enero,1
2015,2015-01-26,"2386,5",26,Enero,1
2015,2015-01-25,"2386,5",25,Enero,1
2015,2015-01-24,"2386,5",24,Enero,1
2015,2015-01-23,"2370,75",23,Enero,1
2015,2015-01-22,"2361,54",22,Enero,1
2015,2015-01-21,"2373,44",21,Enero,1
2015,2015-01-20,"2383,91",20,Enero,1
2015,2015-01-19,"2383,91",19,Enero,1
2015,2015-01-18,"2383,91",18,Enero,1
2015,2015-01-17,"2383,91",17,Enero,1
2015,2015-01-16,"2398,91",16,Enero,1
2015,2015-01-15,"2438,79",15,Enero,1
2015,2015-01-14,"2442,03",14,Enero,1
2015,2015-01-13,"2406,71",13,Enero,1
2015,2015-01-12,"2406,71",12,Enero,1
2015,2015-01-11,"2406,71",11,Enero,1
2015,2015-01-10,"2406,71",10,Enero,1
2015,2015-01-09,"2405,03",9,Enero,1
2015,2015-01-08,"2434,31",8,Enero,1
2015,2015-01-07,"2452,11",7,Enero,1
2015,2015-01-06,"2412,82",6,Enero,1
2015,2015-01-05,"2383,37",5,Enero,1
2015,2015-01-04,"2383,37",4,Enero,1
2015,2015-01-03,"2383,37",3,Enero,1
2015,2015-01-02,"2392,46",2,Enero,1
2015,2015-01-01,"2392,46",1,Enero,1
2014,2014-12-31,"2392,46",31,Diciembre,12
2014,2014-12-30,"2378,56",30,Diciembre,12
2014,2014-12-29,"2358,46",29,Diciembre,12
2014,2014-12-28,"2358,46",28,Diciembre,12
2014,2014-12-27,"2358,46",27,Diciembre,12
2014,2014-12-26,"2346,9",26,Diciembre,12
2014,2014-12-25,"2346,9",25,Diciembre,12
2014,2014-12-24,"2342,57",24,Diciembre,12
2014,2014-12-23,"2316,93",23,Diciembre,12
2014,2014-12-22,"2297,14",22,Diciembre,12
2014,2014-12-21,"2297,14",21,Diciembre,12
2014,2014-12-20,"2297,14",20,Diciembre,12
2014,2014-12-19,"2334,98",19,Diciembre,12
2014,2014-12-18,"2412,79",18,Diciembre,12
2014,2014-12-17,"2446,35",17,Diciembre,12
2014,2014-12-16,"2414,39",16,Diciembre,12
2014,2014-12-15,"2405,31",15,Diciembre,12
2014,2014-12-14,"2405,31",14,Diciembre,12
2014,2014-12-13,"2405,31",13,Diciembre,12
2014,2014-12-12,"2423,56",12,Diciembre,12
2014,2014-12-11,"2381,96",11,Diciembre,12
2014,2014-12-10,"2350,01",10,Diciembre,12
2014,2014-12-09,"2304,12",9,Diciembre,12
2014,2014-12-08,"2304,12",8,Diciembre,12
2014,2014-12-07,"2304,12",7,Diciembre,12
2014,2014-12-06,"2304,12",6,Diciembre,12
2014,2014-12-05,"2284,24",5,Diciembre,12
2014,2014-12-04,"2286,03",4,Diciembre,12
2014,2014-12-03,"2293,47",3,Diciembre,12
2014,2014-12-02,"2252,36",2,Diciembre,12
2014,2014-12-01,"2206,19",1,Diciembre,12
2014,2014-11-30,"2206,19",30,Noviembre,11
2014,2014-11-29,"2206,19",29,Noviembre,11
2014,2014-11-28,"2165,15",28,Noviembre,11
2014,2014-11-27,"2165,15",27,Noviembre,11
2014,2014-11-26,"2162,15",26,Noviembre,11
2014,2014-11-25,"2158,12",25,Noviembre,11
2014,2014-11-24,"2142,02",24,Noviembre,11
2014,2014-11-23,"2142,02",23,Noviembre,11
2014,2014-11-22,"2142,02",22,Noviembre,11
2014,2014-11-21,"2156,93",21,Noviembre,11
2014,2014-11-20,"2156,73",20,Noviembre,11
2014,2014-11-19,"2158,58",19,Noviembre,11
2014,2014-11-18,"2160,47",18,Noviembre,11
2014,2014-11-17,"2160,47",17,Noviembre,11
2014,2014-11-16,"2160,47",16,Noviembre,11
2014,2014-11-15,"2160,47",15,Noviembre,11
2014,2014-11-14,"2133,03",14,Noviembre,11
2014,2014-11-13,"2115,59",13,Noviembre,11
2014,2014-11-12,"2103,12",12,Noviembre,11
2014,2014-11-11,"2103,12",11,Noviembre,11
2014,2014-11-10,"2103,25",10,Noviembre,11
2014,2014-11-09,"2103,25",9,Noviembre,11
2014,2014-11-08,"2103,25",8,Noviembre,11
2014,2014-11-07,"2086,86",7,Noviembre,11
2014,2014-11-06,"2081,24",6,Noviembre,11
2014,2014-11-05,"2076,99",5,Noviembre,11
2014,2014-11-04,"2061,92",4,Noviembre,11
2014,2014-11-03,"2061,92",3,Noviembre,11
2014,2014-11-02,"2061,92",2,Noviembre,11
2014,2014-11-01,"2061,92",1,Noviembre,11
2014,2014-10-31,"2050,52",31,Octubre,10
2014,2014-10-30,"2044,55",30,Octubre,10
2014,2014-10-29,"2055,43",29,Octubre,10
2014,2014-10-28,"2069,72",28,Octubre,10
2014,2014-10-27,"2065,38",27,Octubre,10
2014,2014-10-26,"2065,38",26,Octubre,10
2014,2014-10-25,"2065,38",25,Octubre,10
2014,2014-10-24,"2053,39",24,Octubre,10
2014,2014-10-23,"2049,9",23,Octubre,10
2014,2014-10-22,"2048,44",22,Octubre,10
2014,2014-10-21,"2065,82",21,Octubre,10
2014,2014-10-20,"2064,43",20,Octubre,10
2014,2014-10-19,"2064,43",19,Octubre,10
2014,2014-10-18,"2064,43",18,Octubre,10
2014,2014-10-17,"2074,4",17,Octubre,10
2014,2014-10-16,"2057,7",16,Octubre,10
2014,2014-10-15,"2049,66",15,Octubre,10
2014,2014-10-14,"2052,96",14,Octubre,10
2014,2014-10-13,"2052,96",13,Octubre,10
2014,2014-10-12,"2052,96",12,Octubre,10
2014,2014-10-11,"2052,96",11,Octubre,10
2014,2014-10-10,"2041,71",10,Octubre,10
2014,2014-10-09,"2040,31",9,Octubre,10
2014,2014-10-08,"2026,9",8,Octubre,10
2014,2014-10-07,"2028,03",7,Octubre,10
2014,2014-10-06,"2026,2",6,Octubre,10
2014,2014-10-05,"2026,2",5,Octubre,10
2014,2014-10-04,"2026,2",4,Octubre,10
2014,2014-10-03,"2021,49",3,Octubre,10
2014,2014-10-02,"2025,75",2,Octubre,10
2014,2014-10-01,2022,1,Octubre,10
2014,2014-09-30,"2028,48",30,Septiembre,9
2014,2014-09-29,"2023,89",29,Septiembre,9
2014,2014-09-28,"2023,89",28,Septiembre,9
2014,2014-09-27,"2023,89",27,Septiembre,9
2014,2014-09-26,"2019,76",26,Septiembre,9
2014,2014-09-25,"2007,48",25,Septiembre,9
2014,2014-09-24,"1997,91",24,Septiembre,9
2014,2014-09-23,"1992,68",23,Septiembre,9
2014,2014-09-22,"1966,89",22,Septiembre,9
2014,2014-09-21,"1966,89",21,Septiembre,9
2014,2014-09-20,"1966,89",20,Septiembre,9
2014,2014-09-19,"1975,42",19,Septiembre,9
2014,2014-09-18,"1975,47",18,Septiembre,9
2014,2014-09-17,"1978,08",17,Septiembre,9
2014,2014-09-16,"1987,71",16,Septiembre,9
2014,2014-09-15,"1994,97",15,Septiembre,9
2014,2014-09-14,"1994,97",14,Septiembre,9
2014,2014-09-13,"1994,97",13,Septiembre,9
2014,2014-09-12,"1979,97",12,Septiembre,9
2014,2014-09-11,"1975,82",11,Septiembre,9
2014,2014-09-10,"1962,84",10,Septiembre,9
2014,2014-09-09,"1942,03",9,Septiembre,9
2014,2014-09-08,"1935,25",8,Septiembre,9
2014,2014-09-07,"1935,25",7,Septiembre,9
2014,2014-09-06,"1935,25",6,Septiembre,9
2014,2014-09-05,"1931,45",5,Septiembre,9
2014,2014-09-04,"1924,67",4,Septiembre,9
2014,2014-09-03,"1931,49",3,Septiembre,9
2014,2014-09-02,"1918,62",2,Septiembre,9
2014,2014-09-01,"1918,62",1,Septiembre,9
2014,2014-08-31,"1918,62",31,Agosto,8
2014,2014-08-30,"1918,62",30,Agosto,8
2014,2014-08-29,"1935,04",29,Agosto,8
2014,2014-08-28,"1926,92",28,Agosto,8
2014,2014-08-27,"1928,67",27,Agosto,8
2014,2014-08-26,"1932,39",26,Agosto,8
2014,2014-08-25,"1924,4",25,Agosto,8
2014,2014-08-24,"1924,4",24,Agosto,8
2014,2014-08-23,"1924,4",23,Agosto,8
2014,2014-08-22,"1919,84",22,Agosto,8
2014,2014-08-21,"1912,43",21,Agosto,8
2014,2014-08-20,"1894,27",20,Agosto,8
2014,2014-08-19,"1884,81",19,Agosto,8
2014,2014-08-18,"1884,81",18,Agosto,8
2014,2014-08-17,"1884,81",17,Agosto,8
2014,2014-08-16,"1884,81",16,Agosto,8
2014,2014-08-15,"1877,77",15,Agosto,8
2014,2014-08-14,"1883,33",14,Agosto,8
2014,2014-08-13,"1877,4",13,Agosto,8
2014,2014-08-12,"1881,62",12,Agosto,8
2014,2014-08-11,"1891,59",11,Agosto,8
2014,2014-08-10,"1891,59",10,Agosto,8
2014,2014-08-09,"1891,59",9,Agosto,8
2014,2014-08-08,"1888,51",8,Agosto,8
2014,2014-08-07,"1888,51",7,Agosto,8
2014,2014-08-06,"1892,35",6,Agosto,8
2014,2014-08-05,"1878,68",5,Agosto,8
2014,2014-08-04,"1873,65",4,Agosto,8
2014,2014-08-03,"1873,65",3,Agosto,8
2014,2014-08-02,"1873,65",2,Agosto,8
2014,2014-08-01,"1878,75",1,Agosto,8
2014,2014-07-31,"1872,43",31,Julio,7
2014,2014-07-30,"1853,3",30,Julio,7
2014,2014-07-29,"1850,61",29,Julio,7
2014,2014-07-28,"1848,56",28,Julio,7
2014,2014-07-27,"1848,56",27,Julio,7
2014,2014-07-26,"1848,56",26,Julio,7
2014,2014-07-25,"1846,12",25,Julio,7
2014,2014-07-24,"1847,85",24,Julio,7
2014,2014-07-23,"1848,98",23,Julio,7
2014,2014-07-22,"1861,28",22,Julio,7
2014,2014-07-21,"1871,87",21,Julio,7
2014,2014-07-20,"1871,87",20,Julio,7
2014,2014-07-19,"1871,87",19,Julio,7
2014,2014-07-18,"1872,27",18,Julio,7
2014,2014-07-17,"1868,41",17,Julio,7
2014,2014-07-16,"1867,88",16,Julio,7
2014,2014-07-15,"1857,93",15,Julio,7
2014,2014-07-14,"1852,57",14,Julio,7
2014,2014-07-13,"1852,57",13,Julio,7
2014,2014-07-12,"1852,57",12,Julio,7
2014,2014-07-11,"1858,47",11,Julio,7
2014,2014-07-10,"1859,94",10,Julio,7
2014,2014-07-09,"1854,24",9,Julio,7
2014,2014-07-08,"1849,28",8,Julio,7
2014,2014-07-07,"1848,91",7,Julio,7
2014,2014-07-06,"1848,91",6,Julio,7
2014,2014-07-05,"1848,91",5,Julio,7
2014,2014-07-04,"1848,91",4,Julio,7
2014,2014-07-03,"1856,73",3,Julio,7
2014,2014-07-02,"1865,42",2,Julio,7
2014,2014-07-01,"1881,19",1,Julio,7
2014,2014-06-30,"1881,19",30,Junio,6
2014,2014-06-29,"1881,19",29,Junio,6
2014,2014-06-28,"1881,19",28,Junio,6
2014,2014-06-27,"1886,01",27,Junio,6
2014,2014-06-26,"1880,37",26,Junio,6
2014,2014-06-25,"1886,85",25,Junio,6
2014,2014-06-24,"1884,56",24,Junio,6
2014,2014-06-23,"1884,56",23,Junio,6
2014,2014-06-22,"1884,56",22,Junio,6
2014,2014-06-21,"1884,56",21,Junio,6
2014,2014-06-20,"1881,34",20,Junio,6
2014,2014-06-19,"1895,92",19,Junio,6
2014,2014-06-18,"1899,9",18,Junio,6
2014,2014-06-17,"1886,62",17,Junio,6
2014,2014-06-16,"1877,37",16,Junio,6
2014,2014-06-15,"1877,37",15,Junio,6
2014,2014-06-14,"1877,37",14,Junio,6
2014,2014-06-13,"1877,18",13,Junio,6
2014,2014-06-12,"1884,63",12,Junio,6
2014,2014-06-11,"1884,97",11,Junio,6
2014,2014-06-10,"1883,76",10,Junio,6
2014,2014-06-09,"1886,09",9,Junio,6
2014,2014-06-08,"1886,09",8,Junio,6
2014,2014-06-07,"1886,09",7,Junio,6
2014,2014-06-06,"1892,08",6,Junio,6
2014,2014-06-05,"1897,7",5,Junio,6
2014,2014-06-04,"1899,74",4,Junio,6
2014,2014-06-03,"1900,64",3,Junio,6
2014,2014-06-02,"1900,64",2,Junio,6
2014,2014-06-01,"1900,64",1,Junio,6
2014,2014-05-31,"1900,64",31,Mayo,5
2014,2014-05-30,"1905,96",30,Mayo,5
2014,2014-05-29,"1910,8",29,Mayo,5
2014,2014-05-28,"1917,34",28,Mayo,5
2014,2014-05-27,"1905,53",27,Mayo,5
2014,2014-05-26,"1905,53",26,Mayo,5
2014,2014-05-25,"1905,53",25,Mayo,5
2014,2014-05-24,"1905,53",24,Mayo,5
2014,2014-05-23,"1905,8",23,Mayo,5
2014,2014-05-22,"1911,33",22,Mayo,5
2014,2014-05-21,"1920,41",21,Mayo,5
2014,2014-05-20,"1921,16",20,Mayo,5
2014,2014-05-19,"1925,41",19,Mayo,5
2014,2014-05-18,"1925,41",18,Mayo,5
2014,2014-05-17,"1925,41",17,Mayo,5
2014,2014-05-16,"1927,8",16,Mayo,5
2014,2014-05-15,"1925,31",15,Mayo,5
2014,2014-05-14,"1919,7",14,Mayo,5
2014,2014-05-13,"1904,85",13,Mayo,5
2014,2014-05-12,"1901,51",12,Mayo,5
2014,2014-05-11,"1901,51",11,Mayo,5
2014,2014-05-10,"1901,51",10,Mayo,5
2014,2014-05-09,"1902,15",9,Mayo,5
2014,2014-05-08,"1912,97",8,Mayo,5
2014,2014-05-07,"1918,2",7,Mayo,5
2014,2014-05-06,"1923,07",6,Mayo,5
2014,2014-05-05,"1926,3",5,Mayo,5
2014,2014-05-04,"1926,3",4,Mayo,5
2014,2014-05-03,"1926,3",3,Mayo,5
2014,2014-05-02,"1933,46",2,Mayo,5
2014,2014-05-01,"1933,46",1,Mayo,5
2014,2014-04-30,"1935,14",30,Abril,4
2014,2014-04-29,"1936,13",29,Abril,4
2014,2014-04-28,"1942,37",28,Abril,4
2014,2014-04-27,"1942,37",27,Abril,4
2014,2014-04-26,"1942,37",26,Abril,4
2014,2014-04-25,"1936,07",25,Abril,4
2014,2014-04-24,"1936,63",24,Abril,4
2014,2014-04-23,"1929,66",23,Abril,4
2014,2014-04-22,"1921,75",22,Abril,4
2014,2014-04-21,"1930,62",21,Abril,4
2014,2014-04-20,"1930,62",20,Abril,4
2014,2014-04-19,"1930,62",19,Abril,4
2014,2014-04-18,"1930,62",18,Abril,4
2014,2014-04-17,"1930,62",17,Abril,4
2014,2014-04-16,"1932,42",16,Abril,4
2014,2014-04-15,"1926,47",15,Abril,4
2014,2014-04-14,"1927,28",14,Abril,4
2014,2014-04-13,"1927,28",13,Abril,4
2014,2014-04-12,"1927,28",12,Abril,4
2014,2014-04-11,"1920,93",11,Abril,4
2014,2014-04-10,"1931,09",10,Abril,4
2014,2014-04-09,"1923,95",9,Abril,4
2014,2014-04-08,"1937,59",8,Abril,4
2014,2014-04-07,"1951,85",7,Abril,4
2014,2014-04-06,"1951,85",6,Abril,4
2014,2014-04-05,"1951,85",5,Abril,4
2014,2014-04-04,"1966,4",4,Abril,4
2014,2014-04-03,"1963,51",3,Abril,4
2014,2014-04-02,"1966,02",2,Abril,4
2014,2014-04-01,"1969,45",1,Abril,4
2014,2014-03-31,"1965,32",31,Marzo,3
2014,2014-03-30,"1965,32",30,Marzo,3
2014,2014-03-29,"1965,32",29,Marzo,3
2014,2014-03-28,"1965,64",28,Marzo,3
2014,2014-03-27,"1973,03",27,Marzo,3
2014,2014-03-26,"1978,63",26,Marzo,3
2014,2014-03-25,"1993,85",25,Marzo,3
2014,2014-03-24,"1993,85",24,Marzo,3
2014,2014-03-23,"1993,85",23,Marzo,3
2014,2014-03-22,"1993,85",22,Marzo,3
2014,2014-03-21,"1998,6",21,Marzo,3
2014,2014-03-20,"2017,38",20,Marzo,3
2014,2014-03-19,"2034,86",19,Marzo,3
2014,2014-03-18,"2035,16",18,Marzo,3
2014,2014-03-17,"2044,58",17,Marzo,3
2014,2014-03-16,"2044,58",16,Marzo,3
2014,2014-03-15,"2044,58",15,Marzo,3
2014,2014-03-14,"2044,48",14,Marzo,3
2014,2014-03-13,"2047,59",13,Marzo,3
2014,2014-03-12,"2043,59",12,Marzo,3
2014,2014-03-11,"2042,78",11,Marzo,3
2014,2014-03-10,"2036,2",10,Marzo,3
2014,2014-03-09,"2036,2",9,Marzo,3
2014,2014-03-08,"2036,2",8,Marzo,3
2014,2014-03-07,"2030,02",7,Marzo,3
2014,2014-03-06,"2045,14",6,Marzo,3
2014,2014-03-05,"2047,75",5,Marzo,3
2014,2014-03-04,"2052,51",4,Marzo,3
2014,2014-03-03,"2046,75",3,Marzo,3
2014,2014-03-02,"2046,75",2,Marzo,3
2014,2014-03-01,"2046,75",1,Marzo,3
2014,2014-02-28,"2054,9",28,Febrero,2
2014,2014-02-27,"2053,11",27,Febrero,2
2014,2014-02-26,"2045,45",26,Febrero,2
2014,2014-02-25,"2042,67",25,Febrero,2
2014,2014-02-24,"2043,96",24,Febrero,2
2014,2014-02-23,"2043,96",23,Febrero,2
2014,2014-02-22,"2043,96",22,Febrero,2
2014,2014-02-21,"2052,46",21,Febrero,2
2014,2014-02-20,"2042,22",20,Febrero,2
2014,2014-02-19,"2028,54",19,Febrero,2
2014,2014-02-18,"2022,68",18,Febrero,2
2014,2014-02-17,"2022,68",17,Febrero,2
2014,2014-02-16,"2022,68",16,Febrero,2
2014,2014-02-15,"2022,68",15,Febrero,2
2014,2014-02-14,"2032,99",14,Febrero,2
2014,2014-02-13,"2031,75",13,Febrero,2
2014,2014-02-12,"2041,61",12,Febrero,2
2014,2014-02-11,"2048,55",11,Febrero,2
2014,2014-02-10,"2046,06",10,Febrero,2
2014,2014-02-09,"2046,06",9,Febrero,2
2014,2014-02-08,"2046,06",8,Febrero,2
2014,2014-02-07,"2049,52",7,Febrero,2
2014,2014-02-06,"2048,75",6,Febrero,2
2014,2014-02-05,"2041,34",5,Febrero,2
2014,2014-02-04,"2039,85",4,Febrero,2
2014,2014-02-03,"2021,1",3,Febrero,2
2014,2014-02-02,"2021,1",2,Febrero,2
2014,2014-02-01,"2021,1",1,Febrero,2
2014,2014-01-31,"2008,26",31,Enero,1
2014,2014-01-30,"2013,17",30,Enero,1
2014,2014-01-29,"2000,56",29,Enero,1
2014,2014-01-28,"1997,91",28,Enero,1
2014,2014-01-27,"2000,48",27,Enero,1
2014,2014-01-26,"2000,48",26,Enero,1
2014,2014-01-25,"2000,48",25,Enero,1
2014,2014-01-24,"1993,23",24,Enero,1
2014,2014-01-23,"1983,48",23,Enero,1
2014,2014-01-22,"1981,98",22,Enero,1
2014,2014-01-21,"1957,86",21,Enero,1
2014,2014-01-20,"1957,86",20,Enero,1
2014,2014-01-19,"1957,86",19,Enero,1
2014,2014-01-18,"1957,86",18,Enero,1
2014,2014-01-17,"1947,15",17,Enero,1
2014,2014-01-16,"1941,45",16,Enero,1
2014,2014-01-15,"1932,59",15,Enero,1
2014,2014-01-14,"1924,79",14,Enero,1
2014,2014-01-13,"1926,55",13,Enero,1
2014,2014-01-12,"1926,55",12,Enero,1
2014,2014-01-11,"1926,55",11,Enero,1
2014,2014-01-10,"1934,88",10,Enero,1
2014,2014-01-09,"1933,24",9,Enero,1
2014,2014-01-08,"1930,45",8,Enero,1
2014,2014-01-07,"1936,92",7,Enero,1
2014,2014-01-06,"1936,92",6,Enero,1
2014,2014-01-05,"1936,92",5,Enero,1
2014,2014-01-04,"1936,92",4,Enero,1
2014,2014-01-03,"1938,89",3,Enero,1
2014,2014-01-02,"1926,83",2,Enero,1
2014,2014-01-01,"1926,83",1,Enero,1
